"_id","Commune","Date_debut","Date_fin","Departement","id","Lambert_X","Lambert_Y","Nom_du_site","Periodes","Region","Themes","Type_intervention"
"608ab358aa2e000095000810","Miramont-Sensacq","29/09/2008","21/11/2008","Landes","380","434102","6280249","Cazaou de Luc","#Protohistoire#Antiquité","Aquitaine","#Cultes et pratiques funéraires","fouille"
"608ab358aa2e000095000811","Embrun","30/11/2007","01/12/2008","Hautes-Alpes","381","977408,75","6391208","Îlot du Théâtre","#Antiquité#Moyen Âge#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab358aa2e000095000812","Plancy-l'Abbaye","13/10/2008","01/12/2008","Aube","382","770300","6830580","Lieu-dit Saint-Martin",,"Champagne-Ardenne",,"fouille"
"608ab358aa2e000095000813","Reims","03/07/2007","02/12/2008","Marne","383","774419,34","6906949,48","Tracé de la ligne de tramway","#Protohistoire#Antiquité#Moyen Âge#Moderne, Contemporain","Champagne-Ardenne","#Cultes et pratiques funéraires#Échange et transport#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab358aa2e000095000814","Lignan-de-Bazas","13/10/2008","19/12/2008","Gironde","384","440860","6376665","L'Ambrot","#Protohistoire#Antiquité#Moderne, Contemporain","Aquitaine","#Agriculture, élevage#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab358aa2e000095000815","Marseille","11/09/2008 00:00","19/12/2008 00:00","Bouches-du-Rhône","385","892034,951","6247399,557","Esplanade Major","#Antiquité#Moyen Âge#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Archéologie des conflits#Cultes et pratiques funéraires#Habitats, architecture, édifices#Peuplement, occupation espace","fouille"
"608ab358aa2e000095000816","Marseille","01/03/2008","31/01/2009","Bouches-du-Rhône","386","892034,951","6247399,557","Esplanade de la Major","#Antiquité","Provences-Alpes-Côte-d'Azur","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab358aa2e000095000817","Nîmes","08/09/2008","06/02/2009","Gard","387","809431.16 ","6305689.97  ","Le quartier Clérisseau","#Antiquité#Moyen Âge#Moderne, Contemporain","Languedoc-Roussillon",,"fouille"
"608ab358aa2e000095000818","Faye-sur-Ardin","13/10/2008","06/02/2009","Deux-Sèvres","388","430585","6599773","Voie communale n° 16","#Protohistoire#Antiquité#Moyen Âge","Poitou-Charentes","#Cultes et pratiques funéraires#Échange et transport#Habitats, architecture, édifices#Peuplement, occupation espace","fouille"
"608ab358aa2e000095000819","Sauvian","05/11/2008","03/03/2009","Hérault","389","719878,93","6243819,23","La Lesse-Espagnac","#Néolithique#Protohistoire#Antiquité","Languedoc-Roussillon","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab358aa2e00009500081a","Le Vignau","05/01/2009","10/04/2009","Landes","390","436330","6303746","Romentère","#Néolithique","Aquitaine","#Industrie, artisanat","fouille"
"608ab358aa2e00009500081b","Argelos","06/04/2009","07/05/2009","Pyrénées-Atlantiques","391","428439","6268385","Labarthe 3","#Protohistoire#Antiquité#Moderne, Contemporain","Aquitaine","#Agriculture, élevage#Industrie, artisanat","fouille"
"608ab358aa2e00009500081c","Thèze","06/04/2009","07/05/2009","Pyrénées-Atlantiques","392","429646","6268080","Mugain 2","#Antiquité","Aquitaine","#Agriculture, élevage#Industrie, artisanat","fouille"
"608ab358aa2e00009500081d","Massy","12/05/2009","07/05/2009","Essonne","393","649019","6846969","Rue du Pérou","#Néolithique#Protohistoire#Antiquité#Moderne, Contemporain","Ile-de-France","#Peuplement, occupation espace","fouille"
"608ab358aa2e00009500081e","Reims","19/11/2007","09/05/2009","Marne","394","775190","6905540","Bd Docteur Henri Henrot, rue Folle Peine et rue des Moulins (ZAC du vieux Port)","#Protohistoire#Antiquité#Moyen Âge","Champagne-Ardenne","#Échange et transport#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab358aa2e00009500081f","Isneauville","06/01/2009","18/05/2009","Seine-Maritime","395","565700","6933300","Une ferme gauloise puis gallo-romaine","#Protohistoire#Antiquité#Moyen Âge","Haute-Normandie",,"fouille"
"608ab358aa2e000095000820","Noisy-le-Grand","27/10/2008","25/05/2009","Seine-Saint-Denis","396","666837,371","6860909,645","4 rue des Mastraits - Nécropole du haut Moyen Âge","#Moyen Âge","Ile-de-France",,"fouille"
"608ab358aa2e000095000821","Chambéon","02/06/2008","29/05/2009","Loire","397","791634","6509824","Chambéon - Magneux 3500 d'occupation dans la plaine du Forez","#Protohistoire#Antiquité","Rhône-Alpes",,"fouille"
"608ab358aa2e000095000822","Saint-Gence","06/04/2009","05/06/2009","Haute-Vienne","398","555565","6537254","La Gagnerie","#Protohistoire","Limousin","#Échange et transport#Habitats, architecture, édifices#Industrie, artisanat#Vie quotidienne, usages","fouille"
"608ab358aa2e000095000823","Sallertaine","20/10/2008","20/06/2009","Vendée","399","327212","6651240","La Caillaudière","#Antiquité","Pays de la Loire",,"fouille"
"608ab358aa2e000095000824","Reims","01/06/2008","10/07/2009","Marne","400","775190","6905540","Boulevard Henri-Henrot (ZAC du Vieux Port)","#Antiquité#Moderne, Contemporain","Champagne-Ardenne","#Échange et transport#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab358aa2e000095000825","Dammartin-Marpain","09/10/2008","10/07/2009","Jura","401","894518,425","6688043,285","Des chasseurs-cueilleurs en Franche-Comté","#Néolithique","Franche-Comté",,"fouille"
"608ab358aa2e000095000826","Pons","16/02/2009","10/07/2009","Charente-Maritime","402","423191","6504475","Avenue de Versailles","#Protohistoire","Poitou-Charentes",,"fouille"
"608ab358aa2e000095000827","Pouydesseaux","20/04/2009","10/07/2009","Landes","403","430962","6328089","Loustalet","#Protohistoire","Aquitaine","#Cultes et pratiques funéraires","fouille"
"608ab358aa2e000095000828","Lempdes","17/11/2008","17/07/2009","Puy-de-Dôme","404","716365,6","6519854,3","ZAC de la Fontanille II","#Protohistoire","Auvergne","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab358aa2e000095000829","Naves","06/07/2009","31/07/2009","Corrèze","405","602730","6471186","Les Arènes de Tintignac - fouille 2009","#Antiquité","Limousin","#Cultes et pratiques funéraires","fouille"
"608ab358aa2e00009500082a","Fleurieux-sur-l'Arbresle","20/04/2009","12/08/2009","Rhône","406","832367","6529560","Une ferme antique à Fleurieux-sur-l'Arbresle","#Antiquité","Rhône-Alpes","#Habitats, architecture, édifices","fouille"
"608ab358aa2e00009500082b","Lahitte","15/06/2009","28/08/2009","Gers","407","512272","6286513","Soulan de Lasserre-Cabanery","#Moyen Âge","Midi-Pyrénées","#Cultes et pratiques funéraires","fouille"
"608ab358aa2e00009500082c","Damblain","13/05/2008","30/08/2009","Vosges","408","897500","6780700","Cap Vosges","#Antiquité#Moyen Âge","Lorraine","#Habitats, architecture, édifices","fouille"
"608ab358aa2e00009500082d","Metz","01/02/2009","30/09/2009","Moselle","409","931710","6895140","Îlot Sainte-Chrétienne - fouille 2009","#Antiquité#Moyen Âge#Moderne, Contemporain","Lorraine","#Habitats, architecture, édifices","fouille"
"608ab359aa2e00009500082e","Metz","01/02/2009 00:00","30/09/2009 00:00","Moselle","410","931710","6895140","Sainte Chrétienne","#Moyen Âge#Moderne, Contemporain","Lorraine","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab359aa2e00009500082f","Laon","02/06/2009","02/10/2009","Aisne","411","747660,087","6946026,63","Pôle d'activités du Griffon – tranche 1B","#Protohistoire","Picardie","#Cultes et pratiques funéraires","fouille"
"608ab359aa2e000095000830","Bas-en-Basset","08/09/2009","02/10/2009","Haute-Loire","412","787119,67","6468150,111","Occupations de La Tène finale et de l'époque gallo-romaine","#Protohistoire#Antiquité","Auvergne","#Habitats, architecture, édifices","fouille"
"608ab359aa2e000095000831","Antibes","07/09/2009","09/10/2009","Alpes Maritimes","413","1033400,15","6284487,43","Place Mariéjol - fouille 2009",,"Provences-Alpes-Côte-d'Azur",,"fouille"
"608ab359aa2e000095000832","Cesson","15/06/2009","15/10/2009","Seine-et-Marne","414","671197","6830668","La Plaine du Moulin à Vent - fouille 2009",,"Ile-de-France",,"fouille"
"608ab359aa2e000095000833","Pont-sur-Seine","10/09/2009","30/10/2009","Aube","415","744565","6825930","Pont sur Seine - Haut de Launoy","#Néolithique","Champagne-Ardenne","#Habitats, architecture, édifices","fouille"
"608ab359aa2e000095000834","La Ciotat","2009-03-00","2009-11-00","Bouches-du-Rhône","416","912175,18","6234379,05","Îlot Saint-Jacques","#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Cultes et pratiques funéraires","fouille"
"608ab359aa2e000095000835","Châteaugiron","01/05/2008","01/11/2009","Ille-et-Vilaine","417","365474","6780650","ZAC de La Perdriotais - Une longue occupation rurale aux origines de Châteaugiron","#Protohistoire#Antiquité#Moyen Âge","Bretagne",,"fouille"
"608ab359aa2e000095000836","Carcassonne","06/07/2009","09/11/2009","Aude","418","650950,92","6237093,29","Lo Badarel","#Néolithique#Antiquité","Languedoc-Roussillon","#Cultes et pratiques funéraires#Échange et transport#Habitats, architecture, édifices#Sciences et méthodes de l'archéologie#Paysage et environnement","fouille"
"608ab359aa2e000095000837","Gonesse","07/09/2009","15/11/2009","Val-d'Oise","419","658893","6875686","Cours Baleine, ZAC entrée sud II","#Protohistoire#Antiquité#Moyen Âge#Moderne, Contemporain","Ile-de-France","#Agriculture, élevage#Cultes et pratiques funéraires#Échange et transport#Habitats, architecture, édifices#Industrie, artisanat#Paysage et environnement#Organisation sociale et politique#Peuplement, occupation espace#Vie quotidienne, usages","fouille"
"608ab359aa2e000095000838","Murviel-lès-Montpellier","16/11/2009","11/12/2009","Hérault","420","759472","6278998","9 bis route de Bel-Air","#Antiquité","Languedoc-Roussillon","#Habitats, architecture, édifices#Paysage et environnement","fouille"
"608ab359aa2e000095000839","Ussel","15/11/2009","15/12/2009","Corrèze","421","647755","6495588","Le Theil","#Antiquité","Limousin","#Habitats, architecture, édifices","fouille"
"608ab359aa2e00009500083a","Plombières-lès-Dijon","04/05/2009","24/12/2009","Côte-d'Or","422","849595,301","6694498,313","La Peute Combe",,"Bourgogne",,"fouille"
"608ab359aa2e00009500083b","Gougenheim","01/08/2000","31/12/2009","Bas-Rhin","423","1037695,217","6855232,802","D'exceptionnelles sépultures du Néolithique récent","#Néolithique","Alsace","#Cultes et pratiques funéraires","fouille"
"608ab359aa2e00009500083c","Noyelles-lès-Seclin","16/11/2009","01/01/2010","Nord","424","701808,015","7052582,06","Une agglomération gallo-romaine atypique à Noyelles-lez-Seclin","#Antiquité","Nord-Pas-de-Calais","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab359aa2e00009500083d","Marseille","28/02/2010","01/01/2010","Bouches-du-Rhône","425","892383,174","6247227,271","Hôtel Dieu 6 Place Daviel II","#Antiquité#Moyen Âge#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Habitats, architecture, édifices","fouille"
"608ab359aa2e00009500083e","Propriano","15/09/2009","08/01/2010","Corse-du-Sud","426","1192724,73","6082076,67","Quattrina - Aux origines de la Corse chrétienne, les églises oubliées de Propriano","#Antiquité#Moyen Âge","Corse","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab359aa2e00009500083f","Orléans","10/01/2010","10/02/2010","Loiret","427","618679","6756041","ZAC Bourgogne","#Antiquité#Moyen Âge#Moderne, Contemporain","Centre","#Habitats, architecture, édifices","fouille"
"608ab359aa2e000095000840","Orléans","16/11/2009","26/03/2010","Loiret","428","618457","6756383","Deuxième ligne de tramway, place de l'Étape","#Antiquité#Moyen Âge#Moderne, Contemporain","Centre","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab359aa2e000095000841","La Rochelle","29/11/2009","26/03/2010","Charente-Maritime","429","380287","6570496","Hôpital protestant, rue du Docteur Schweitzer","#Moderne, Contemporain","Poitou-Charentes","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab359aa2e000095000842","Mandeure","01/03/2010","31/03/2010","Doubs","430","985704","6711917","Rue du Théâtre","#Antiquité","Franche-Comté","#Cultes et pratiques funéraires#Paysage et environnement#Organisation sociale et politique#Peuplement, occupation espace","fouille"
"608ab359aa2e000095000843","Cizancourt","08/03/2010 00:00","02/04/2010 00:00","Somme","431","694149","6970761","La Sole des Galets et Vallée Madeleine","#Protohistoire#Antiquité","Picardie","#Cultes et pratiques funéraires#Échange et transport#Peuplement, occupation espace","fouille"
"608ab359aa2e000095000844","Lectoure","16/02/2010","09/04/2010","Gers","432","508067","6318471","Estoube","#Protohistoire#Antiquité","Midi-Pyrénées","#Habitats, architecture, édifices","fouille"
"608ab359aa2e000095000845","Orléans","16/11/2009","23/04/2010","Loiret","433","617991","6756227","Deuxième ligne de tramway, place de Gaulle","#Protohistoire#Antiquité#Moyen Âge#Moderne, Contemporain","Centre","#Archéologie des conflits#Cultes et pratiques funéraires#Habitats, architecture, édifices#Industrie, artisanat#Peuplement, occupation espace","fouille"
"608ab359aa2e000095000846","Ymonville","04/07/2009","30/04/2010","Eure-et-Loir","434","607044","6797389","Les Hyèbles 2","#Protohistoire","Centre","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Industrie, artisanat#Peuplement, occupation espace","fouille"
"608ab359aa2e000095000847","Ymonville","04/07/2009","30/04/2010","Eure-et-Loir","435","607044","6797389","Les Hyèbles","#Protohistoire","Centre","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Industrie, artisanat#Peuplement, occupation espace","fouille"
"608ab359aa2e000095000848","Clermont-Ferrand","03/02/2010","30/04/2010","Puy-de-Dôme","436","706331,35","6519499,4","Carré Jaude 2 - extension 2010","#Antiquité","Auvergne","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab359aa2e000095000849","Bailly-Romainvilliers","05/03/2010","07/05/2010","Seine-et-Marne","437","685667","6859850","Le Prieuré",,"Ile-de-France",,"fouille"
"608ab359aa2e00009500084a","Eckwersheim","01/03/2010","12/05/2010","Bas-Rhin","438","1044768,201","6853679,893","De l'âge du Bronze à l'époque mérovingienne","#Protohistoire#Antiquité#Moyen Âge","Alsace","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Peuplement, occupation espace","fouille"
"608ab359aa2e00009500084b","Montluçon","10/02/2010","07/06/2010","Allier","439","667814,406","6580072,463","Les Hauts de Buffon","#Paléolithique, Mésolithique#Antiquité","Auvergne","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab359aa2e00009500084c","Jouy-en-Josas","31/05/2010 00:00","10/06/2010 00:00","Yvelines","440","639260,556","6852054,634","Domaine du Montcel","#Moderne, Contemporain","Ile-de-France","#Arts, biens de prestige","fouille"
"608ab359aa2e00009500084d","Prasville","20/04/2010","11/06/2010","Eure-et-Loir","441","601175","6797424","Rougemont","#Néolithique#Antiquité","Centre","#Agriculture, élevage#Habitats, architecture, édifices","fouille"
"608ab359aa2e00009500084e","Sauchy-Lestrée","04/05/2010 00:00","15/06/2010 00:00","Pas-de-Calais","442","708751","7013749","Le Grotin","#Protohistoire","Nord-Pas-de-Calais","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Peuplement, occupation espace","fouille"
"608ab359aa2e00009500084f","Cizancourt","15/03/2010 00:00","16/06/2010 00:00","Somme","443","694135","6971462","La Sole des Galets","#Protohistoire#Antiquité#Moyen Âge","Picardie","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab359aa2e000095000850","Oisy-le-Verger","04/05/2010 00:00","18/06/2010 00:00","Pas-de-Calais","444","709724","7016163","Le Pont d'Epinoy","#Protohistoire#Antiquité","Nord-Pas-de-Calais","#Cultes et pratiques funéraires#Échange et transport","fouille"
"608ab359aa2e000095000851","Sauchy-Lestrée","19/05/2010 00:00","18/06/2010 00:00","Pas-de-Calais","445","708722","7013519","Le Prunier","#Protohistoire","Nord-Pas-de-Calais","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab359aa2e000095000852","Déols","30/03/2010","30/06/2010","Indre","446","601085","6639225","ZAC de Grandéols","#Protohistoire","Centre","#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab359aa2e000095000853","Claira","30/11/2010","30/06/2010","Pyrénées-Orientales","447","692820","6185900","Route du  Barcarès","#Antiquité","Languedoc-Roussillon","#Habitats, architecture, édifices#Industrie, artisanat#Vie quotidienne, usages","fouille"
"608ab359aa2e000095000854","Sauchy-Lestrée","11/05/2010 00:00","30/06/2010 00:00","Pas-de-Calais","448","708686","7013009","Le Mont des Trois Pensées","#Néolithique#Protohistoire","Nord-Pas-de-Calais","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Peuplement, occupation espace","fouille"
"608ab359aa2e000095000855","Palaiseau","02/04/2010","02/07/2010","Essonne","449","641889","6845999","Campus de l'École polytechnique","#Néolithique#Protohistoire#Antiquité#Moderne, Contemporain","Ile-de-France","#Agriculture, élevage#Habitats, architecture, édifices#Industrie, artisanat#Sciences et méthodes de l'archéologie#Vie quotidienne, usages","fouille"
"608ab359aa2e000095000856","Saint-Christ-Briost","21/06/2010 00:00","02/07/2010 00:00","Somme","450","694073","6972156","La Terrière","#Protohistoire","Picardie","#Habitats, architecture, édifices","fouille"
"608ab359aa2e000095000857","Oisy-le-Verger","21/06/2010 00:00","02/07/2010 00:00","Pas-de-Calais","451","709525","7015663","Le Bois de Bloquières","#Protohistoire","Nord-Pas-de-Calais","#Cultes et pratiques funéraires","fouille"
"608ab359aa2e000095000858","Pithiviers","05/05/2010","06/07/2010","Loiret","452","644076","6787042","Bois Médor et Vieux Chemin d'Étampes",,"Centre",,"fouille"
"608ab359aa2e000095000859","La Bâtie-Montsaléon","17/05/2010","13/07/2010","Hautes-Alpes","453","918602,64","6376785,8","Plaine de Lachaup","#Antiquité","Provences-Alpes-Côte-d'Azur","#Habitats, architecture, édifices","fouille"
"608ab359aa2e00009500085a","Lagny-sur-Marne","22/03/2010 00:00","13/07/2010 00:00","Seine-et-Marne","454","678311,338","6864305,229","9 rue Gambetta","#Moyen Âge#Moderne, Contemporain","Ile-de-France","#Échange et transport#Habitats, architecture, édifices","fouille"
"608ab359aa2e00009500085b","Pithiviers-le-Vieil","09/09/2009","16/07/2010","Loiret","455","640968","6784752","Les Jardins du Bourg","#Antiquité#Moyen Âge","Centre","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab359aa2e00009500085c","Tours","03/05/2010","23/07/2010","Indre-et-Loire","456","524665,49","6701829,7","Clinique des Dames Blanches","#Antiquité#Moyen Âge#Moderne, Contemporain","Centre","#Échange et transport#Habitats, architecture, édifices#Paysage et environnement#Peuplement, occupation espace","fouille"
"608ab359aa2e00009500085d","Bassing","01/03/2010","31/07/2010","Moselle","457","978800","6869900","La Tête d'Or","#Protohistoire#Antiquité#Moyen Âge","Lorraine","#Habitats, architecture, édifices","fouille"
"608ab359aa2e00009500085e","Lattes","02/04/2010","10/08/2010","Hérault","458"," 774180.79","6275662.48 ","La Courgoulude","#Protohistoire","Languedoc-Roussillon","#Cultes et pratiques funéraires#Échange et transport#Habitats, architecture, édifices#Industrie, artisanat#Organisation sociale et politique","fouille"
"608ab359aa2e00009500085f","Bourlon","10/05/2010 00:00","13/08/2010 00:00","Pas-de-Calais","459","707538","7010015","La Maladrerie","#Protohistoire#Antiquité#Moderne, Contemporain","Nord-Pas-de-Calais","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Industrie, artisanat#Peuplement, occupation espace","fouille"
"608ab359aa2e000095000860","Bonneuil-en-France","26/04/2010","03/09/2010","Val-d'Oise","460","657833","6874469","La Fontaine Plamond, aéroport du Bourget phase 1","#Protohistoire#Antiquité#Moyen Âge#Moderne, Contemporain","Ile-de-France","#Agriculture, élevage#Cultes et pratiques funéraires#Échange et transport#Habitats, architecture, édifices#Industrie, artisanat#Sciences et méthodes de l'archéologie#Paysage et environnement#Organisation sociale et politique#Peuplement, occupation espace#Vie quotidienne, usages","fouille"
"608ab359aa2e000095000861","Marquion","03/05/2010 00:00","03/09/2010","Pas-de-Calais","461","708250,749","7011455.227","L'Épine","#Protohistoire#Antiquité","Nord-Pas-de-Calais","#Cultes et pratiques funéraires#Échange et transport","fouille"
"608ab359aa2e000095000862","Nancy","01/03/2010","17/09/2010","Meurthe-et-Moselle","462","933595","6849162","Berger-Levrault",,"Lorraine",,"fouille"
"608ab359aa2e000095000863","Sains-lès-Marquion","17/08/2010 00:00","17/09/2010 00:00","Pas-de-Calais","463","706571","7008680","Le Dièvre","#Protohistoire","Nord-Pas-de-Calais","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab359aa2e000095000864","Angers","03/11/2010","30/09/2010","Maine-et-Loire","464","431843","6713374","Clinique Saint-Louis","#Antiquité","Pays de la Loire","#Cultes et pratiques funéraires","fouille"
"608ab359aa2e000095000865","Marseille","29/09/2010 00:00","07/10/2010 00:00","Bouches-du-Rhône","465","891888,782","6247214,58","Consigne sanitaire","#Antiquité#Moyen Âge#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Industrie, artisanat","fouille"
"608ab359aa2e000095000866","Allonnes","16/08/2010","08/10/2010","Eure-et-Loir","466","599165","6805175","La Petite Contrée, secteur 3","#Néolithique#Protohistoire#Antiquité","Centre","#Agriculture, élevage#Habitats, architecture, édifices#Peuplement, occupation espace","fouille"
"608ab359aa2e000095000867","Moislains","09/08/2010 00:00","08/10/2010 00:00","Somme","467","698494","6988447","Au Petit Chemin de Nurlu","#Protohistoire#Antiquité","Picardie","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab359aa2e000095000868","Béziers","13/09/2010","19/10/2010","Hérault","468","717720","6249950","27-29 rue Kléber","#Antiquité","Languedoc-Roussillon","#Vie quotidienne, usages","fouille"
"608ab359aa2e000095000869","Saint-Christ-Briost","28/06/2010 00:00","29/10/2010 00:00","Somme","469","693957","6973784","Les Dix-Huit","#Protohistoire#Antiquité","Picardie","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab359aa2e00009500086a","Étricourt-Manancourt","23/08/2010 00:00","10/11/2010 00:00","Somme","470","700013","6991908","Les Seize et Le Fond de Manancourt","#Paléolithique, Mésolithique#Protohistoire#Antiquité","Picardie","#Cultes et pratiques funéraires#Échange et transport#Habitats, architecture, édifices#Peuplement, occupation espace","fouille"
"608ab359aa2e00009500086b","Breuil","2010-09-06 00:00:00te","17/11/2010 00:00","Somme","471","695764","6960006","Sole de l'Epinette, Sole du Bois Marotte et Sole de la Voie de Quiquery","#Néolithique#Protohistoire","Picardie","#Échange et transport#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab359aa2e00009500086c","Fouquereuil","02/08/2010","03/12/2010","Pas-de-Calais","472","672118,57","7047140,53","Rue du Marais","#Protohistoire#Antiquité","Nord-Pas-de-Calais","#Cultes et pratiques funéraires","fouille"
"608ab359aa2e00009500086d","Prunay-le-Gillon","20/09/2010 00:00","09/12/2010 00:00","Eure-et-Loir","473","597972,52","6806406,088","Les Carreaux","#Néolithique#Protohistoire#Moderne, Contemporain","Centre","#Agriculture, élevage#Sciences et méthodes de l'archéologie#Peuplement, occupation espace#Vie quotidienne, usages","fouille"
"608ab359aa2e00009500086e","Veyrac",,"13/12/2010","Haute-Vienne","474","553146","6534579","Le Petit Moulin","#Protohistoire#Moyen Âge","Limousin","#Habitats, architecture, édifices#Industrie, artisanat#Organisation sociale et politique","fouille"
"608ab359aa2e00009500086f","Saint-Christ-Briost","17/08/2010 00:00","17/12/2010 00:00","Somme","475","694048","6972677","Bois de Briost et Sole d'Happlincourt","#Néolithique","Picardie","#Habitats, architecture, édifices","fouille"
"608ab359aa2e000095000870","Havrincourt","27/09/2010 00:00","17/12/2010 00:00","Pas-de-Calais","476","705300","7002552","Les Bosquets","#Paléolithique, Mésolithique","Nord-Pas-de-Calais","#Peuplement, occupation espace","fouille"
"608ab359aa2e000095000871","Allaines","11/10/2010 00:00","24/12/2010 00:00","Somme","477","693332","6983728","Les Quatre Journaux et Parc de l'Orgibet","#Protohistoire#Antiquité","Picardie","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab359aa2e000095000872","Ercheu","11/10/2010 00:00","24/12/2010 00:00","Somme","478","696804","6956263","Au Chemin de Ham et Le Champs d'Artois","#Néolithique#Protohistoire#Antiquité#Moyen Âge","Picardie","#Cultes et pratiques funéraires#Échange et transport#Habitats, architecture, édifices#Peuplement, occupation espace","fouille"
"608ab359aa2e000095000873","Marseille","06/09/2010 00:00","21/01/2011 00:00","Bouches-du-Rhône","479","892197,771","6247262,564","Place du Refuge","#Antiquité#Moyen Âge#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Peuplement, occupation espace","fouille"
"608ab359aa2e000095000874","Antibes","29/11/2010 00:00","21/01/2011 00:00","Alpes Maritimes","480","1032709,34","6286546,55","64 avenue de Nice","#Antiquité#Moyen Âge","Provences-Alpes-Côte-d'Azur","#Cultes et pratiques funéraires#Échange et transport#Paysage et environnement","fouille"
"608ab359aa2e000095000875","Châteauneuf-du-Rhône","15/11/2010 00:00","04/02/2011 00:00","Drôme","481","837160","6379174","Le Grand Palais – Les Résidences du Ponant","#Protohistoire#Antiquité#Moyen Âge#Moderne, Contemporain","Rhône-Alpes","#Agriculture, élevage#Paysage et environnement","fouille"
"608ab359aa2e000095000876","Saint-Germain-du-Puy","10/03/2011 00:00","30/03/2011 00:00","Cher","482","657669,47","6666795,414","Le Grand Pacage","#Protohistoire","Centre","#Cultes et pratiques funéraires","fouille"
"608ab359aa2e000095000877","Lagny-sur-Marne","01/11/2010","01/05/2011","Seine-et-Marne","483","679457,42","6864446,514","19-25 Avenue Grouard","#Moyen Âge","Ile-de-France","#Cultes et pratiques funéraires","fouille"
"608ab359aa2e000095000878","Barleux","11/04/2011 00:00","03/06/2011 00:00","Somme","484","693315,8125","6979116,5","La Croisette et Sole du Bois de Marc","#Protohistoire","Picardie","#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab359aa2e000095000879","Moulay","02/11/2009 00:00","24/06/2011 00:00","Mayenne","485","431475","6803310","Oppidum - RN12","#Protohistoire#Antiquité","Pays de la Loire","#Habitats, architecture, édifices#Industrie, artisanat#Sciences et méthodes de l'archéologie#Organisation sociale et politique#Peuplement, occupation espace","fouille"
"608ab359aa2e00009500087a","Épieds-en-Beauce","07/03/2011 00:00","26/08/2011 00:00","Loiret","486","598256,54","6760205,908","Les Chantaupiaux","#Protohistoire#Antiquité#Moderne, Contemporain","Centre","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Peuplement, occupation espace","fouille"
"608ab359aa2e00009500087b","Saint-Germain-du-Puy","14/06/2011 00:00","02/09/2011 00:00","Cher","487","657876,535","6667326,824","Les Boubards","#Antiquité#Moyen Âge","Centre","#Cultes et pratiques funéraires#Industrie, artisanat#Paysage et environnement","fouille"
"608ab359aa2e00009500087c","Île-Molène","01/03/2003","09/09/2011","Finistère","488","112075,83","6839887,73","Beg ar Loued","#Néolithique#Protohistoire","Bretagne","#Habitats, architecture, édifices#Paysage et environnement#Peuplement, occupation espace","fouille"
"608ab359aa2e00009500087d","Clermont-Ferrand","08/09/2010 00:00","15/09/2011 00:00","Puy-de-Dôme","489","705182,526","6521515,637","ZAC de Trémonteix","#Antiquité#Moyen Âge","Auvergne","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
